Imp_Value,Importer,Product,Exporter,Trade_Year,Duty_Type,Simple_Avg_Tariff,GDP_Importer,GDP_Exporter,Distance,NTB_Importer,NTB_Exporter,CPTPP_TC,CPTPP_TD1,CPTPP_TD2,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,IMP_7,IMP_8,IMP_9,IMP_10,IMP_11,IMP_12,EXP_1,EXP_2,EXP_3,EXP_4,EXP_5,EXP_6,EXP_7,EXP_8,EXP_9,EXP_10,EXP_11,EXP_12,LL,Log_Imports,Log_GDP_Imp,Log_GDP_Exp,Log_Dist,Log_NTB_Imp,Log_NTB_Exp,Log_Tariff,COB
1155.745,Brunei,NMM - Mineral products nec,Vietnam,2018,MFN,0,13567351.18,308702086.8,1269,2.4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.062862023,7.132495067,8.489539565,,0.3802112417,0.6989700043,#NUM!,0
1365.375,Canada,MIL - Dairy products,Australia,2018,MFN,193.6,1725329193,1428529571,14143,4.2,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.135251947,9.236871971,9.154889235,,0.6232492904,0.5440680444,2.286905353,0
88.746,Canada,MIL - Dairy products,Canada,2018,MFN,162.62,1725329193,1725329193,0,4.2,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.948148787,9.236871971,9.236871971,,0.6232492904,0.6232492904,2.211173957,0
96.838,Canada,MIL - Dairy products,India,2018,MFN,226.33,1725329193,2702929719,11462,4.2,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.986045811,9.236871971,9.431834753,,0.6232492904,0.69019608,2.354742123,0
937.145,Canada,MIL - Dairy products,Japan,2018,MFN,155.06,1725329193,5037835383,8078,4.2,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.971806792,9.236871971,9.702243972,,0.6232492904,0.5185139399,2.19049978,0
42.141,Canada,MIL - Dairy products,Malaysia,2018,MFN,178.11,1725329193,358791513.2,12819,4.2,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.624704837,9.236871971,8.554842162,,0.6232492904,0.3802112417,2.250688304,0
0.248,Canada,MIL - Dairy products,Mexico,2018,MFN,196.22,1725329193,1222408203,3604,4.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6055483192,9.236871971,9.087216256,,0.6232492904,0,2.292743271,0
48303.68,Canada,MIL - Dairy products,New Zealand,2018,MFN,171.73,1725329193,211953111,13056,4.2,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.683980219,9.236871971,8.326239795,,0.6232492904,0.3979400087,2.23484617,0
4625.815,Canada,NMM - Mineral products nec,Australia,2018,MFN,1.13,1725329193,1428529571,14143,4.2,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.66518826,9.236871971,9.154889235,,0.6232492904,0.5440680444,0.05307844348,0
26437.95,Canada,NMM - Mineral products nec,Canada,2018,MFN,1.75,1725329193,1725329193,0,4.2,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.422227777,9.236871971,9.236871971,,0.6232492904,0.6232492904,0.2430380487,0
866.717,Canada,NMM - Mineral products nec,Chile,2018,MFN,2.1,1725329193,295402652,10719,4.2,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.937877315,9.236871971,8.47041439,,0.6232492904,0.1139433523,0.3222192947,0
68232,Canada,NMM - Mineral products nec,India,2018,MFN,1.79,1725329193,2702929719,11462,4.2,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.833988101,9.236871971,9.431834753,,0.6232492904,0.69019608,0.252853031,0
59336.59,Canada,NMM - Mineral products nec,Japan,2018,MFN,1.56,1725329193,5037835383,8078,4.2,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.773322584,9.236871971,9.702243972,,0.6232492904,0.5185139399,0.1931245984,0
4775.291,Canada,NMM - Mineral products nec,Malaysia,2018,MFN,2.16,1725329193,358791513.2,12819,4.2,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.678999842,9.236871971,8.554842162,,0.6232492904,0.3802112417,0.3344537512,0
187812.6,Canada,NMM - Mineral products nec,Mexico,2018,MFN,1.63,1725329193,1222408203,3604,4.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.273724725,9.236871971,9.087216256,,0.6232492904,0,0.2121876044,0
1051.532,Canada,NMM - Mineral products nec,New Zealand,2018,MFN,1.77,1725329193,211953111,13056,4.2,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.021822494,9.236871971,8.326239795,,0.6232492904,0.3979400087,0.2479732664,0
1232.473,Canada,NMM - Mineral products nec,Peru,2018,MFN,2.78,1725329193,222597212.9,7815,4.2,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.090777414,9.236871971,8.347519722,,0.6232492904,0.1461280357,0.4440447959,0
393.388,Canada,NMM - Mineral products nec,Singapore,2018,MFN,1.57,1725329193,376998146.5,13060,4.2,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.594821108,9.236871971,8.576339215,,0.6232492904,0.414973348,0.1958996524,0
24598.86,Canada,NMM - Mineral products nec,Vietnam,2018,MFN,2.36,1725329193,308702086.8,11565,4.2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.390914981,9.236871971,8.489539565,,0.6232492904,0.6989700043,0.372912003,0
659.619,Chile,MIL - Dairy products,Australia,2018,MFN,6,295402652,1428529571,12726,1.3,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.819293157,8.47041439,9.154889235,,0.1139433523,0.5440680444,0.7781512504,0
1539.008,Chile,MIL - Dairy products,Canada,2018,MFN,6,295402652,1725329193,10719,1.3,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.187240877,8.47041439,9.236871971,,0.1139433523,0.6232492904,0.7781512504,0
37.976,Chile,MIL - Dairy products,Chile,2018,MFN,6,295402652,295402652,0,1.3,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.579509219,8.47041439,8.47041439,,0.1139433523,0.1139433523,0.7781512504,0
0.582,Chile,MIL - Dairy products,India,2018,MFN,6,295402652,2702929719,16681,1.3,4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2350770154,8.47041439,9.431834753,,0.1139433523,0.69019608,0.7781512504,0
308.982,Chile,MIL - Dairy products,Malaysia,2018,MFN,6,295402652,358791513.2,16458,1.3,2.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.48993318,8.47041439,8.554842162,,0.1139433523,0.3802112417,0.7781512504,0
5900.587,Chile,MIL - Dairy products,Mexico,2018,MFN,6,295402652,1222408203,7353,1.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.770895218,8.47041439,9.087216256,,0.1139433523,0,0.7781512504,0
80228.35,Chile,MIL - Dairy products,New Zealand,2018,MFN,6,295402652,211953111,9625,1.3,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.90432786,8.47041439,8.326239795,,0.1139433523,0.3979400087,0.7781512504,0
6566.809,Chile,MIL - Dairy products,Peru,2018,MFN,6,295402652,222597212.9,2964,1.3,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.817354385,8.47041439,8.347519722,,0.1139433523,0.1461280357,0.7781512504,1
0.125,Chile,MIL - Dairy products,Vietnam,2018,MFN,6,295402652,308702086.8,17600,1.3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.903089987,8.47041439,8.489539565,,0.1139433523,0.6989700043,0.7781512504,0
150.533,Chile,NMM - Mineral products nec,Australia,2018,MFN,6,295402652,1428529571,12726,1.3,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.177631717,8.47041439,9.154889235,,0.1139433523,0.5440680444,0.7781512504,0
3034.931,Chile,NMM - Mineral products nec,Canada,2018,MFN,6,295402652,1725329193,10719,1.3,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.482148822,8.47041439,9.236871971,,0.1139433523,0.6232492904,0.7781512504,0
0.582,Chile,NMM - Mineral products nec,Chile,2018,MFN,6,295402652,295402652,0,1.3,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2350770154,8.47041439,8.47041439,,0.1139433523,0.1139433523,0.7781512504,0
11318.44,Chile,NMM - Mineral products nec,India,2018,MFN,6,295402652,2702929719,16681,1.3,4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.053786573,8.47041439,9.431834753,,0.1139433523,0.69019608,0.7781512504,0
7177.436,Chile,NMM - Mineral products nec,Japan,2018,MFN,6,295402652,5037835383,17332,1.3,3.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.855969329,8.47041439,9.702243972,,0.1139433523,0.5185139399,0.7781512504,0
601.231,Chile,NMM - Mineral products nec,Malaysia,2018,MFN,6,295402652,358791513.2,16458,1.3,2.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.779041365,8.47041439,8.554842162,,0.1139433523,0.3802112417,0.7781512504,0
23401.42,Chile,NMM - Mineral products nec,Mexico,2018,MFN,6,295402652,1222408203,7353,1.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.369242211,8.47041439,9.087216256,,0.1139433523,0,0.7781512504,0
124.112,Chile,NMM - Mineral products nec,New Zealand,2018,MFN,6,295402652,211953111,9625,1.3,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.093813774,8.47041439,8.326239795,,0.1139433523,0.3979400087,0.7781512504,0
81001.42,Chile,NMM - Mineral products nec,Peru,2018,MFN,6,295402652,222597212.9,2964,1.3,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.908492632,8.47041439,8.347519722,,0.1139433523,0.1461280357,0.7781512504,1
164.704,Chile,NMM - Mineral products nec,Singapore,2018,MFN,6,295402652,376998146.5,16174,1.3,2.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.216704147,8.47041439,8.576339215,,0.1139433523,0.414973348,0.7781512504,0
9717.544,Chile,NMM - Mineral products nec,Vietnam,2018,MFN,6,295402652,308702086.8,17600,1.3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.987556516,8.47041439,8.489539565,,0.1139433523,0.6989700043,0.7781512504,0
1166.282,India,MIL - Dairy products,Australia,2018,MFN,33,2702929719,1428529571,7809,4.9,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.066803573,9.431834753,9.154889235,,0.69019608,0.5440680444,1.51851394,0
95.446,India,MIL - Dairy products,Canada,2018,MFN,60,2702929719,1725329193,11462,4.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.979757732,9.431834753,9.236871971,,0.69019608,0.6232492904,1.77815125,0
86.361,India,MIL - Dairy products,Malaysia,2018,MFN,30,2702929719,358791513.2,3081,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.936317663,9.431834753,8.554842162,,0.69019608,0.3802112417,1.477121255,0
119.962,India,MIL - Dairy products,New Zealand,2018,MFN,35,2702929719,211953111,11963,4.9,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.079043698,9.431834753,8.326239795,,0.69019608,0.3979400087,1.544068044,0
80.905,India,MIL - Dairy products,Vietnam,2018,MFN,30,2702929719,308702086.8,3194,4.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.907975362,9.431834753,8.489539565,,0.69019608,0.6989700043,1.477121255,0
2874.77,India,NMM - Mineral products nec,Australia,2018,MFN,9.43,2702929719,1428529571,7809,4.9,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.458603104,9.431834753,9.154889235,,0.69019608,0.5440680444,0.9745116927,0
4981.461,India,NMM - Mineral products nec,Canada,2018,MFN,9.21,2702929719,1725329193,11462,4.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.697356735,9.431834753,9.236871971,,0.69019608,0.6232492904,0.9642596302,0
0.385,India,NMM - Mineral products nec,Chile,2018,MFN,10,2702929719,295402652,16681,4.9,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4145392705,9.431834753,8.47041439,,0.69019608,0.1139433523,1,0
203898.7,India,NMM - Mineral products nec,Japan,2018,MFN,9.47,2702929719,5037835383,5968,4.9,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.309414457,9.431834753,9.702243972,,0.69019608,0.5185139399,0.976349979,0
201927.8,India,NMM - Mineral products nec,Malaysia,2018,MFN,9.36,2702929719,358791513.2,3081,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.305196114,9.431834753,8.554842162,,0.69019608,0.3802112417,0.9712758487,0
21927.46,India,NMM - Mineral products nec,Mexico,2018,MFN,9.53,2702929719,1222408203,15108,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.340988327,9.431834753,9.087216256,,0.69019608,0,0.9790929006,0
60.477,India,NMM - Mineral products nec,New Zealand,2018,MFN,7.5,2702929719,211953111,11963,4.9,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.78159024,9.431834753,8.326239795,,0.69019608,0.3979400087,0.8750612634,0
824.533,India,NMM - Mineral products nec,Peru,2018,MFN,10,2702929719,222597212.9,16941,4.9,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.916208042,9.431834753,8.347519722,,0.69019608,0.1461280357,1,0
42431.38,India,NMM - Mineral products nec,Singapore,2018,MFN,9.59,2702929719,376998146.5,3440,4.9,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.627687157,9.431834753,8.576339215,,0.69019608,0.414973348,0.9818186072,0
75476.93,India,NMM - Mineral products nec,Vietnam,2018,MFN,9.08,2702929719,308702086.8,3194,4.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.877814227,9.431834753,8.489539565,,0.69019608,0.6989700043,0.9580858485,0
396217.2,Japan,MIL - Dairy products,Australia,2018,MFN,24.69,5037835383,1428529571,6848,3.3,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.597933325,9.702243972,9.154889235,,0.5185139399,0.5440680444,1.39252109,0
11953.36,Japan,MIL - Dairy products,Canada,2018,MFN,17.88,5037835383,1725329193,8078,3.3,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.077489999,9.702243972,9.236871971,,0.5185139399,0.6232492904,1.252367514,0
303.228,Japan,MIL - Dairy products,India,2018,MFN,25.63,5037835383,2702929719,5968,3.3,4.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.481769301,9.702243972,9.431834753,,0.5185139399,0.69019608,1.408748606,0
133.391,Japan,MIL - Dairy products,Malaysia,2018,MFN,26.5,5037835383,358791513.2,5134,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.125126528,9.702243972,8.554842162,,0.5185139399,0.3802112417,1.423245874,0
371906.2,Japan,MIL - Dairy products,New Zealand,2018,MFN,22.92,5037835383,211953111,9346,3.3,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.570433418,9.702243972,8.326239795,,0.5185139399,0.3979400087,1.360214613,0
15815.88,Japan,MIL - Dairy products,Singapore,2018,MFN,19.2,5037835383,376998146.5,5241,3.3,2.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.199093361,9.702243972,8.576339215,,0.5185139399,0.414973348,1.283301229,0
64.958,Japan,MIL - Dairy products,Vietnam,2018,MFN,24.5,5037835383,308702086.8,3863,3.3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.812632645,9.702243972,8.489539565,,0.5185139399,0.6989700043,1.389166084,0
8865.518,Japan,NMM - Mineral products nec,Australia,2018,MFN,0.71,5037835383,1428529571,6848,3.3,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.947704116,9.702243972,9.154889235,,0.5185139399,0.5440680444,-0.1487416513,0
7409.713,Japan,NMM - Mineral products nec,Canada,2018,MFN,0.85,5037835383,1725329193,8078,3.3,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.869801387,9.702243972,9.236871971,,0.5185139399,0.6232492904,-0.07058107429,0
729.586,Japan,NMM - Mineral products nec,Chile,2018,MFN,0.57,5037835383,295402652,17332,3.3,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.863076492,9.702243972,8.47041439,,0.5185139399,0.1139433523,-0.2441251443,0
28892.82,Japan,NMM - Mineral products nec,India,2018,MFN,1.03,5037835383,2702929719,5968,3.3,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.460789932,9.702243972,9.431834753,,0.5185139399,0.69019608,0.01283722471,0
206600.2,Japan,NMM - Mineral products nec,Malaysia,2018,MFN,0.89,5037835383,358791513.2,5134,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.315130738,9.702243972,8.554842162,,0.5185139399,0.3802112417,-0.05060999336,0
18374.13,Japan,NMM - Mineral products nec,Mexico,2018,MFN,0.95,5037835383,1222408203,10791,3.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.264206785,9.702243972,9.087216256,,0.5185139399,0,-0.02227639471,0
165.965,Japan,NMM - Mineral products nec,New Zealand,2018,MFN,0,5037835383,211953111,9346,3.3,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.22001651,9.702243972,8.326239795,,0.5185139399,0.3979400087,#NUM!,0
536.793,Japan,NMM - Mineral products nec,Peru,2018,MFN,1.16,5037835383,222597212.9,15501,3.3,1.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.729806844,9.702243972,8.347519722,,0.5185139399,0.1461280357,0.06445798923,0
47128.72,Japan,NMM - Mineral products nec,Singapore,2018,MFN,0.9,5037835383,376998146.5,5241,3.3,2.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.673285645,9.702243972,8.576339215,,0.5185139399,0.414973348,-0.04575749056,0
214746.1,Japan,NMM - Mineral products nec,Vietnam,2018,MFN,0.98,5037835383,308702086.8,3863,3.3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.331925285,9.702243972,8.489539565,,0.5185139399,0.6989700043,-0.008773924308,0
720.1,Mexico,MIL - Dairy products,Australia,2018,MFN,27.5,1222408203,1428529571,14359,1,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.857392811,9.087216256,9.154889235,,0,0.5440680444,1.439332694,0
9057.917,Mexico,MIL - Dairy products,Canada,2018,MFN,32.5,1222408203,1725329193,3604,1,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.957028337,9.087216256,9.236871971,,0,0.6232492904,1.511883361,0
18496.49,Mexico,MIL - Dairy products,Chile,2018,MFN,17.14,1222408203,295402652,7353,1,1.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.267089322,9.087216256,8.47041439,,0,0.1139433523,1.234010818,0
0.024,Mexico,MIL - Dairy products,Malaysia,2018,MFN,,1222408203,358791513.2,15924,1,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.619788758,9.087216256,8.554842162,,0,0.3802112417,#NUM!,0
146560,Mexico,MIL - Dairy products,New Zealand,2018,MFN,23.54,1222408203,211953111,11103,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.166015456,9.087216256,8.326239795,,0,0.3979400087,1.371806459,0
1471.969,Mexico,NMM - Mineral products nec,Australia,2018,MFN,5.42,1222408203,1428529571,14359,1,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.167898664,9.087216256,9.154889235,,0,0.5440680444,0.7339992865,0
40823.53,Mexico,NMM - Mineral products nec,Canada,2018,MFN,5.5,1222408203,1725329193,3604,1,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.610910555,9.087216256,9.236871971,,0,0.6232492904,0.7403626895,0
6297.384,Mexico,NMM - Mineral products nec,Chile,2018,MFN,5.38,1222408203,295402652,7353,1,1.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.799160176,9.087216256,8.47041439,,0,0.1139433523,0.7307822757,0
129104.4,Mexico,NMM - Mineral products nec,India,2018,MFN,6.44,1222408203,2702929719,15108,1,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.110941044,9.087216256,9.431834753,,0,0.69019608,0.8088858674,0
96060.5,Mexico,NMM - Mineral products nec,Japan,2018,MFN,5.98,1222408203,5037835383,10791,1,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.982544843,9.087216256,9.702243972,,0,0.5185139399,0.776701184,0
17023.43,Mexico,NMM - Mineral products nec,Malaysia,2018,MFN,6.15,1222408203,358791513.2,15924,1,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.231047069,9.087216256,8.554842162,,0,0.3802112417,0.7888751158,0
164.673,Mexico,NMM - Mineral products nec,New Zealand,2018,MFN,5.62,1222408203,211953111,11103,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.216622398,9.087216256,8.326239795,,0,0.3979400087,0.7497363156,0
7540.029,Mexico,NMM - Mineral products nec,Peru,2018,MFN,5.63,1222408203,222597212.9,4708,1,1.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.877373016,9.087216256,8.347519722,,0,0.1461280357,0.7505083949,0
376.551,Mexico,NMM - Mineral products nec,Singapore,2018,MFN,5.22,1222408203,376998146.5,16024,1,2.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.575823805,9.087216256,8.576339215,,0,0.414973348,0.717670503,0
4225.75,Mexico,NMM - Mineral products nec,Vietnam,2018,MFN,8.5,1222408203,308702086.8,14639,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6259038,9.087216256,8.489539565,,0,0.6989700043,0.9294189257,0
943.343,Peru,MIL - Dairy products,Australia,2018,MFN,0,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.974669631,8.347519722,9.154889235,,0.1461280357,0.5440680444,#NUM!,0
2179.699,Peru,MIL - Dairy products,Canada,2018,MFN,0,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.338396525,8.347519722,9.236871971,,0.1461280357,0.6232492904,#NUM!,0
23348.14,Peru,MIL - Dairy products,Chile,2018,MFN,0.38,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.368252289,8.347519722,8.47041439,,0.1461280357,0.1139433523,-0.4202164034,1
1593.914,Peru,MIL - Dairy products,India,2018,MFN,0,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.202464885,8.347519722,9.431834753,,0.1461280357,0.69019608,#NUM!,0
